PRICE,PROPERTYSQFT,BEDS,BATH,BATH_PER_BED,BEDS_PER_SQFT,TYPE,LOCALITY
660000,1283.0,3,2,0.7912869526561458,0.0023382696804364,Townhouse for sale,The Bronx
300000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
318888,1270.0,2,2,1.0,0.0015748031496062,Townhouse for sale,Staten Island
747000,747.0,11,1,0.0909090909090909,0.0147255689424364,Condo for sale,Manhattan
699000,2184.207862,2,2,1.0,0.0009156637675356,House for sale,Queens
875000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
385000,1100.0,2,2,1.0,0.0018181818181818,Co-op for sale,The Bronx
985000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Queens
349000,1017.0,1,1,1.0,0.0009832841691248,Co-op for sale,Queens
5950000,2184.207862,4,4,1.0,0.0018313275350713,Townhouse for sale,Manhattan
968000,1344.0,3,2,0.6666666666666666,0.0022321428571428,House for sale,Queens
569000,2184.207862,2,2,1.0,0.0009156637675356,Condo for sale,Queens
1200000,5712.0,6,6,1.0,0.0010504201680672,Multi-family home for sale,Queens
4995000,2184.207862,4,3,0.75,0.0018313275350713,Co-op for sale,Manhattan
911600,1596.0,3,2,0.6666666666666666,0.0018796992481203,House for sale,Queens
598000,1144.0,3,2,0.6666666666666666,0.0026223776223776,House for sale,The Bronx
472000,700.0,1,1,1.0,0.0014285714285714,Condo for sale,Queens
549000,2184.207862,1,2,2.0,0.0004578318837678,House for sale,Queens
3995000,12200.0,3,2,0.7912869526561458,0.0002459016393442,Multi-family home for sale,Staten Island
1085000,1200.0,5,3,0.6,0.0041666666666666,House for sale,Brooklyn
680000,1535.0,3,2,0.6666666666666666,0.0019543973941368,Multi-family home for sale,Brooklyn
200000,637.0,1,2,2.3738608579684373,0.0015698587127158,Condo for sale,The Bronx
210000,1000.0,2,1,0.5,0.002,Co-op for sale,Queens
525000,996.0,2,2,1.0,0.002008032128514,Townhouse for sale,Staten Island
999000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Brooklyn
1799000,5400.0,3,1,0.3333333333333333,0.0005555555555555,Multi-family home for sale,Staten Island
1900000,5000.0,9,5,0.5555555555555556,0.0018,Townhouse for sale,Manhattan
519000,1200.0,3,2,0.6666666666666666,0.0025,House for sale,Queens
728900,960.0,4,1,0.25,0.0041666666666666,House for sale,Staten Island
549000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
2300000,4346.0,6,2,0.3956434763280729,0.0013805798435342,Pending,Staten Island
299999,1300.0,2,2,1.0,0.0015384615384615,Co-op for sale,Queens
1800000,2832.0,7,4,0.5714285714285714,0.0024717514124293,Pending,Brooklyn
1195000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
200000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
599000,1095.0,2,2,1.0,0.0018264840182648,Condo for sale,Brooklyn
7500000,3050.0,3,4,1.3333333333333333,0.000983606557377,Pending,Brooklyn
1775000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1059000,2184.207862,6,3,0.5,0.002746991302607,Multi-family home for sale,Brooklyn
1288888,1672.0,3,4,1.3333333333333333,0.0017942583732057,House for sale,Staten Island
1299999,3448.0,8,4,0.5,0.0023201856148491,Multi-family home for sale,Brooklyn
1399999,2700.0,3,2,0.6666666666666666,0.0011111111111111,House for sale,Staten Island
725000,2410.0,3,2,0.6666666666666666,0.0012448132780082,House for sale,The Bronx
639000,862.0,2,2,1.0,0.0023201856148491,House for sale,Brooklyn
950000,2060.0,4,4,1.0,0.0019417475728155,House for sale,Queens
12500000,4000.0,3,2,0.6666666666666666,0.00075,Condo for sale,Manhattan
430000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
299000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
279000,1400.0,3,1,0.3333333333333333,0.0021428571428571,Co-op for sale,The Bronx
1725000,1508.0,3,2,0.6666666666666666,0.0019893899204244,House for sale,Brooklyn
1698000,3620.0,4,4,1.0,0.0011049723756906,Multi-family home for sale,Staten Island
438000,1354.0,2,2,1.0,0.001477104874446,House for sale,Staten Island
100000,512.0,3,1,0.3333333333333333,0.005859375,Co-op for sale,Queens
299000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
625000,995.0,2,2,1.0,0.0020100502512562,Condo for sale,Queens
350000,1520.0,3,2,0.7912869526561458,0.0019736842105263,House for sale,Brooklyn
699999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Brooklyn
529000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
23000000,7058.0,5,6,1.2,0.0007084159818645,Townhouse for sale,Manhattan
599000,1208.0,3,2,0.6666666666666666,0.0024834437086092,House for sale,Queens
279900,900.0,1,1,1.0,0.0011111111111111,Co-op for sale,The Bronx
165000,875.0,1,1,1.0,0.0011428571428571,Co-op for sale,The Bronx
270000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
625000,825.0,2,1,0.5,0.0024242424242424,Condo for sale,Queens
1970000,3111.0,4,4,1.0,0.0012857602057216,Pending,Queens
580000,1780.0,5,2,0.4,0.0028089887640449,Multi-family home for sale,Brooklyn
979000,1272.0,3,2,0.6666666666666666,0.0023584905660377,Condo for sale,Brooklyn
269000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
1700000,2184.207862,3,4,1.3333333333333333,0.0013734956513035,House for sale,Queens
499000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1699888,2275.0,3,3,1.0,0.0013186813186813,House for sale,Queens
3100000,2184.207862,6,4,0.6666666666666666,0.002746991302607,House for sale,Queens
499000,1752.0,4,2,0.5,0.002283105022831,House for sale,The Bronx
1250000,3312.0,6,2,0.3956434763280729,0.0018115942028985,Multi-family home for sale,Queens
245000,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,Brooklyn
5800000,6360.0,7,5,0.7142857142857143,0.0011006289308176,Townhouse for sale,Brooklyn
2350000,4270.0,5,4,0.8,0.0011709601873536,House for sale,Staten Island
425000,450.0,3,1,0.3333333333333333,0.0066666666666666,Co-op for sale,Manhattan
799000,2340.0,3,2,0.6666666666666666,0.0012820512820512,House for sale,Staten Island
725000,1700.0,4,2,0.5,0.0023529411764705,Multi-family home for sale,Brooklyn
3695000,1697.0,2,2,1.0,0.0011785503830288,Co-op for sale,Manhattan
3100000,3600.0,4,2,0.5934652144921093,0.0011111111111111,Pending,Queens
1499999,2184.207862,5,3,0.6,0.0022891594188392,House for sale,Queens
1250000,2184.207862,4,3,0.75,0.0018313275350713,House for sale,Queens
1199000,1840.0,4,1,0.25,0.0021739130434782,House for sale,Brooklyn
28000000,5000.0,4,4,1.0,0.0008,Condo for sale,Manhattan
719000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Queens
169000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
99000,850.0,1,1,1.0,0.0011764705882352,Co-op for sale,The Bronx
399000,1601.0,3,2,0.7912869526561458,0.0018738288569643,House for sale,Queens
1300000,1140.0,2,2,1.0,0.0017543859649122,Condo for sale,Manhattan
888000,2184.207862,5,4,0.8,0.0022891594188392,Multi-family home for sale,Brooklyn
1308888,2184.207862,4,3,0.75,0.0018313275350713,Multi-family home for sale,Queens
1265000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
558000,751.0,1,1,1.0,0.0013315579227696,Condo for sale,Brooklyn
1280000,2340.0,4,2,0.5,0.0017094017094017,House for sale,Queens
429000,1450.0,2,2,1.0,0.0013793103448275,Co-op for sale,The Bronx
399900,853.0,2,2,1.0,0.0023446658851113,Condo for sale,Staten Island
499900,1040.0,3,1,0.3333333333333333,0.0028846153846153,House for sale,Staten Island
2489000,2334.0,4,4,1.0,0.001713796058269,Multi-family home for sale,Brooklyn
255500,950.0,1,1,1.0,0.0010526315789473,Condo for sale,Staten Island
30000000,6000.0,5,2,0.4747721715936874,0.0008333333333333,House for sale,Manhattan
395000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Condo for sale,Manhattan
1090000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Queens
471300,2175.0,4,2,0.5,0.0018390804597701,Multi-family home for sale,Brooklyn
9450000,3918.0,2,3,1.5,0.0005104645227156,Condo for sale,Manhattan
1089000,1720.0,4,2,0.5,0.0023255813953488,House for sale,Brooklyn
220000,500.0,1,1,1.0,0.002,Co-op for sale,Brooklyn
9950000,8000.0,10,10,1.0,0.00125,Townhouse for sale,Manhattan
295000,950.0,2,1,0.5,0.0021052631578947,Co-op for sale,Queens
1375000,2704.0,5,4,0.8,0.0018491124260355,House for sale,Staten Island
399000,1050.0,2,2,1.0,0.0019047619047619,Co-op for sale,Brooklyn
219999,800.0,2,1,0.5,0.0025,Co-op for sale,The Bronx
329000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
639000,1856.0,4,2,0.5,0.0021551724137931,House for sale,Staten Island
750000,1240.0,4,4,1.0,0.0032258064516129,Contingent,Staten Island
499999,1763.0,3,2,0.6666666666666666,0.0017016449234259,House for sale,Staten Island
560000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Queens
1268000,1513.0,3,2,0.6666666666666666,0.0019828155981493,Townhouse for sale,Queens
1899000,2800.0,7,4,0.5714285714285714,0.0025,House for sale,Brooklyn
2100000,7200.0,20,8,0.4,0.0027777777777777,Multi-family home for sale,Brooklyn
2900000,6707.0,5,2,0.4747721715936874,0.0007454897867899,House for sale,Staten Island
1250000,2184.207862,4,2,0.5934652144921093,0.0018313275350713,House for sale,Queens
1078000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Queens
3200000,2950.0,4,4,1.0,0.0013559322033898,House for sale,Brooklyn
555555,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1175000,1192.0,3,2,0.6666666666666666,0.0025167785234899,House for sale,Brooklyn
160000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,Queens
999999,1880.0,3,2,0.6666666666666666,0.001595744680851,Contingent,Brooklyn
1448000,2000.0,5,4,0.8,0.0025,House for sale,Queens
2950000,5436.0,6,5,0.8333333333333334,0.0011037527593818,House for sale,Brooklyn
150000,600.0,3,1,0.3333333333333333,0.005,Co-op for sale,Queens
354900,673.0,2,1,0.5,0.0029717682020802,Condo for sale,Brooklyn
580000,2184.207862,2,2,1.0,0.0009156637675356,Condo for sale,Queens
969000,1776.0,3,2,0.6666666666666666,0.0016891891891891,House for sale,Queens
530000,538.0,1,1,1.0,0.0018587360594795,Condo for sale,Brooklyn
3900000,7723.0,5,6,1.2,0.0006474168069403,House for sale,Queens
624999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Brooklyn
551000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
14800000,2184.207862,8,10,1.25,0.0036626550701427,Townhouse for sale,Manhattan
450000,1122.0,3,2,0.7912869526561458,0.0026737967914438,House for sale,The Bronx
475000,1296.0,2,1,0.5,0.0015432098765432,Condo for sale,Staten Island
995000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Manhattan
650000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
125000,600.0,3,1,0.3333333333333333,0.005,Co-op for sale,The Bronx
2200000,2195.0,3,3,1.0,0.0013667425968109,Co-op for sale,Manhattan
925000,2184.207862,2,1,0.5,0.0009156637675356,Condo for sale,Manhattan
639000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
215000,1509.0,3,2,0.7912869526561458,0.0019880715705765,House for sale,Queens
2050000,5600.0,6,6,1.0,0.0010714285714285,House for sale,Staten Island
279000,1050.0,2,2,1.0,0.0019047619047619,Co-op for sale,The Bronx
785000,968.0,2,2,1.0,0.0020661157024793,Condo for sale,Brooklyn
669000,1312.0,3,2,0.6666666666666666,0.0022865853658536,House for sale,Staten Island
3650000,2880.0,4,4,1.0,0.0013888888888888,Multi-family home for sale,Brooklyn
6700000,3740.0,4,4,1.0,0.0010695187165775,Townhouse for sale,Manhattan
681000,2184.207862,6,3,0.5,0.002746991302607,Multi-family home for sale,Brooklyn
530000,1672.0,2,2,1.0,0.0011961722488038,Multi-family home for sale,Staten Island
1700000,1580.0,2,2,1.0,0.0012658227848101,Condo for sale,Brooklyn
339000,1085.0,1,1,1.0,0.0009216589861751,Co-op for sale,Brooklyn
800000,1224.0,3,2,0.6666666666666666,0.0024509803921568,House for sale,Brooklyn
189000,700.0,1,1,1.0,0.0014285714285714,Co-op for sale,The Bronx
48000000,2184.207862,5,2,0.4747721715936874,0.0022891594188392,Co-op for sale,Manhattan
4995000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
835000,2050.0,5,2,0.4,0.0024390243902439,Contingent,Staten Island
999999,1198.0,2,2,1.0,0.001669449081803,House for sale,Manhattan
575000,877.0,3,2,0.6666666666666666,0.0034207525655644,Condo for sale,Queens
349750,2184.207862,1,1,1.0,0.0004578318837678,Pending,Brooklyn
385000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
7950000,3397.0,4,2,0.5,0.0011775095672652,Townhouse for sale,Manhattan
324900,1100.0,2,2,1.0,0.0018181818181818,Pending,The Bronx
175000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Brooklyn
915999,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Queens
1850000,5250.0,12,8,0.6666666666666666,0.0022857142857142,Multi-family home for sale,Brooklyn
40000000,7488.0,5,6,1.2,0.000667735042735,Condo for sale,Manhattan
175000,800.0,1,1,1.0,0.00125,Co-op for sale,The Bronx
850000,775.0,2,1,0.5,0.0025806451612903,Pending,Manhattan
729000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Queens
5995000,4000.0,6,4,0.6666666666666666,0.0015,Townhouse for sale,Brooklyn
480000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
4200000,4480.0,5,4,0.8,0.0011160714285714,House for sale,Manhattan
1198000,2184.207862,4,2,0.5,0.0018313275350713,Townhouse for sale,Queens
1848000,3676.0,6,2,0.3956434763280729,0.0016322089227421,House for sale,Brooklyn
285000,750.0,1,1,1.0,0.0013333333333333,Co-op for sale,Brooklyn
849000,2460.0,5,3,0.6,0.0020325203252032,Multi-family home for sale,Queens
549000,1250.0,3,2,0.6666666666666666,0.0024,House for sale,Manhattan
199999,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
4900000,9000.0,8,2,0.2967326072460546,0.0008888888888888,House for sale,The Bronx
600000,1728.0,4,2,0.5,0.0023148148148148,Multi-family home for sale,The Bronx
599000,1340.0,3,1,0.3333333333333333,0.0022388059701492,House for sale,Queens
599000,2268.0,5,2,0.4,0.0022045855379188,Multi-family home for sale,Brooklyn
725000,1185.0,3,2,0.6666666666666666,0.0025316455696202,Condo for sale,Brooklyn
1295000,2600.0,3,2,0.6666666666666666,0.0011538461538461,Multi-family home for sale,Brooklyn
798888,1500.0,3,2,0.6666666666666666,0.002,Multi-family home for sale,Staten Island
529000,1800.0,3,1,0.3333333333333333,0.0016666666666666,House for sale,Queens
999998,2400.0,3,2,0.7912869526561458,0.00125,Multi-family home for sale,Staten Island
499000,615.0,1,1,1.0,0.0016260162601626,Pending,Manhattan
1550000,3000.0,12,7,0.5833333333333334,0.004,Multi-family home for sale,Staten Island
319000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
759000,1424.0,3,4,1.3333333333333333,0.0021067415730337,Contingent,Staten Island
245000,260.0,3,1,0.3333333333333333,0.0115384615384615,Co-op for sale,Manhattan
1249000,1548.0,5,3,0.6,0.0032299741602067,Multi-family home for sale,Brooklyn
455000,939.0,2,1,0.5,0.0021299254526091,Condo for sale,Staten Island
999900,2024.0,4,2,0.5,0.0019762845849802,Multi-family home for sale,Brooklyn
395000,666.0,2,1,0.5,0.003003003003003,House for sale,Staten Island
620000,430.0,1,1,1.0,0.0023255813953488,Condo for sale,Manhattan
1295000,3264.0,4,2,0.5934652144921093,0.0012254901960784,Multi-family home for sale,Staten Island
849000,1241.0,3,2,0.6666666666666666,0.0024174053182917,Condo for sale,Brooklyn
8995000,5500.0,5,4,0.8,0.0009090909090909,Co-op for sale,Manhattan
650000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Brooklyn
2995000,1452.0,2,2,1.0,0.0013774104683195,Condo for sale,Manhattan
495000,800.0,2,1,0.5,0.0025,Condo for sale,Queens
675000,1222.0,3,2,0.6666666666666666,0.0024549918166939,House for sale,Staten Island
999000,600.0,3,1,0.3333333333333333,0.005,Condo for sale,Manhattan
2250000,1334.0,2,2,1.0,0.0014992503748125,Condo for sale,Brooklyn
1299000,3720.0,9,4,0.4444444444444444,0.0024193548387096,Multi-family home for sale,The Bronx
649999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
10995000,9000.0,7,6,0.8571428571428571,0.0007777777777777,Townhouse for sale,Manhattan
2050000,3000.0,5,4,0.8,0.0016666666666666,Townhouse for sale,Brooklyn
1299000,1456.0,4,2,0.5,0.0027472527472527,Pending,Manhattan
1075000,2200.0,6,2,0.3333333333333333,0.0027272727272727,House for sale,Brooklyn
1193000,1518.0,2,2,1.0,0.0013175230566534,House for sale,Staten Island
4995000,2184.207862,4,4,1.0,0.0018313275350713,House for sale,Brooklyn
12500000,10500.0,9,2,0.2637623175520486,0.0008571428571428,Townhouse for sale,Manhattan
898000,2828.0,5,4,0.8,0.0017680339462517,House for sale,Brooklyn
1288000,1500.0,5,3,0.6,0.0033333333333333,Multi-family home for sale,Queens
1749999,2600.0,4,4,1.0,0.0015384615384615,House for sale,Staten Island
575000,1253.0,2,2,1.0,0.0015961691939345,Condo for sale,Queens
5100000,2183.0,4,2,0.5,0.0018323408153916,Condo for sale,Manhattan
2000000,1321.0,1,2,2.0,0.0007570022710068,Condo for sale,Manhattan
170000,850.0,2,1,0.5,0.0023529411764705,Co-op for sale,The Bronx
749000,1332.0,3,2,0.6666666666666666,0.0022522522522522,House for sale,Staten Island
1848000,3640.0,3,4,1.3333333333333333,0.0008241758241758,Multi-family home for sale,Brooklyn
465000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
298999,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
209900,780.0,1,1,1.0,0.0012820512820512,Co-op for sale,Brooklyn
539000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
2975000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
2099000,2184.207862,6,5,0.8333333333333334,0.002746991302607,Multi-family home for sale,Queens
199900,925.0,1,1,1.0,0.001081081081081,Co-op for sale,The Bronx
789000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
919000,1565.0,3,2,0.6666666666666666,0.0019169329073482,House for sale,Brooklyn
815599,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
1050000,3305.0,4,4,1.0,0.0012102874432677,Multi-family home for sale,Staten Island
289999,830.0,1,1,1.0,0.0012048192771084,Co-op for sale,The Bronx
4050000,2184.207862,4,3,0.75,0.0018313275350713,Co-op for sale,Manhattan
7750000,3375.0,3,2,0.7912869526561458,0.0008888888888888,Townhouse for sale,Brooklyn
1998000,3192.0,6,3,0.5,0.0018796992481203,Multi-family home for sale,Brooklyn
1250000,1281.0,3,2,0.6666666666666666,0.0023419203747072,Condo for sale,Manhattan
680000,1058.0,2,2,1.0,0.0018903591682419,Condo for sale,Queens
1299000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Brooklyn
899000,2184.207862,4,2,0.5934652144921093,0.0018313275350713,Multi-family home for sale,Queens
845000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Queens
2098000,1200.0,5,4,0.8,0.0041666666666666,House for sale,Queens
899000,1300.0,2,2,1.0,0.0015384615384615,Co-op for sale,Brooklyn
758888,2184.207862,3,1,0.3333333333333333,0.0013734956513035,House for sale,Queens
650000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
